id,code,name,parent_id,lft,rgt,created_at,updated_at
2100,82.91-1,"Atividades de cobrança e informações cadastrais",2099,4197,4200,2013-02-26 01:03:55.191618,2013-02-26 01:04:42.911231
2101,8291-1/00,"Atividades de cobrança e informações cadastrais",2100,4198,4199,2013-02-26 01:03:55.199096,2013-02-26 01:04:42.906043
2102,82.92-0,"Envasamento e empacotamento sob contrato",2099,4201,4204,2013-02-26 01:03:55.205177,2013-02-26 01:04:42.925095
2103,8292-0/00,"Envasamento e empacotamento sob contrato",2102,4202,4203,2013-02-26 01:03:55.21065,2013-02-26 01:04:42.921963
2104,82.99-7,"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente",2099,4205,4222,2013-02-26 01:03:55.216112,2013-02-26 01:04:43.098357
2105,8299-7/01,"Medição de consumo de energia elétrica, gás e água",2104,4206,4207,2013-02-26 01:03:55.341736,2013-02-26 01:04:42.934342
2106,8299-7/02,"Emissão de vales-alimentação, vales-transporte e similares",2104,4208,4209,2013-02-26 01:03:55.3479,2013-02-26 01:04:42.941572
2107,8299-7/03,"Serviços de gravação de carimbos, exceto confecção",2104,4210,4211,2013-02-26 01:03:55.351568,2013-02-26 01:04:42.947268
2108,8299-7/04,"Leiloeiros independentes",2104,4212,4213,2013-02-26 01:03:55.357905,2013-02-26 01:04:43.07218
2109,8299-7/05,"Serviços de levantamento de fundos sob contrato",2104,4214,4215,2013-02-26 01:03:55.361542,2013-02-26 01:04:43.079176
2110,8299-7/06,"Casas lotéricas",2104,4216,4217,2013-02-26 01:03:55.367774,2013-02-26 01:04:43.084143
2111,8299-7/07,"Salas de acesso à internet",2104,4218,4219,2013-02-26 01:03:55.37497,2013-02-26 01:04:43.088955
2112,8299-7/99,"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente",2104,4220,4221,2013-02-26 01:03:55.378692,2013-02-26 01:04:43.094462
2113,O,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",,4225,4270,2013-02-26 01:03:55.380618,2013-02-26 01:04:43.265182
2114,84,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",2113,4226,4269,2013-02-26 01:03:55.386072,2013-02-26 01:04:43.262051
2115,84.1,"Administração do estado e da política econômica e social",2114,4227,4240,2013-02-26 01:03:55.390124,2013-02-26 01:04:43.154998
2116,84.11-6,"Administração pública em geral",2115,4228,4231,2013-02-26 01:03:55.394649,2013-02-26 01:04:43.13004
2117,8411-6/00,"Administração pública em geral",2116,4229,4230,2013-02-26 01:03:55.398762,2013-02-26 01:04:43.123326
2118,84.12-4,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",2115,4232,4235,2013-02-26 01:03:55.402427,2013-02-26 01:04:43.140617
2119,8412-4/00,"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais",2118,4233,4234,2013-02-26 01:03:55.408719,2013-02-26 01:04:43.136336
2120,84.13-2,"Regulação das atividades econômicas",2115,4236,4239,2013-02-26 01:03:55.413152,2013-02-26 01:04:43.152038
2121,8413-2/00,"Regulação das atividades econômicas",2120,4237,4238,2013-02-26 01:03:55.418733,2013-02-26 01:04:43.148946
2122,84.2,"Serviços coletivos prestados pela administração pública",2114,4241,4262,2013-02-26 01:03:55.422364,2013-02-26 01:04:43.235835
2123,84.21-3,"Relações exteriores",2122,4242,4245,2013-02-26 01:03:55.428919,2013-02-26 01:04:43.177475
2124,8421-3/00,"Relações exteriores",2123,4243,4244,2013-02-26 01:03:55.433006,2013-02-26 01:04:43.171139
2125,84.22-1,"Defesa",2122,4246,4249,2013-02-26 01:03:55.437295,2013-02-26 01:04:43.190957
2126,8422-1/00,"Defesa",2125,4247,4248,2013-02-26 01:03:55.440917,2013-02-26 01:04:43.18769
2127,84.23-0,"Justiça",2122,4250,4253,2013-02-26 01:03:55.447459,2013-02-26 01:04:43.202466
2128,8423-0/00,"Justiça",2127,4251,4252,2013-02-26 01:03:55.451735,2013-02-26 01:04:43.198119
2129,84.24-8,"Segurança e ordem pública",2122,4254,4257,2013-02-26 01:03:55.456913,2013-02-26 01:04:43.2123
2130,8424-8/00,"Segurança e ordem pública",2129,4255,4256,2013-02-26 01:03:55.460696,2013-02-26 01:04:43.209163
2131,84.25-6,"Defesa Civil",2122,4258,4261,2013-02-26 01:03:55.465636,2013-02-26 01:04:43.229362
2132,8425-6/00,"Defesa Civil",2131,4259,4260,2013-02-26 01:03:55.469791,2013-02-26 01:04:43.222801
2133,84.3,"Seguridade social obrigatória",2114,4263,4268,2013-02-26 01:03:55.474068,2013-02-26 01:04:43.256328
2134,84.30-2,"Seguridade social obrigatória",2133,4264,4267,2013-02-26 01:03:55.478175,2013-02-26 01:04:43.250996
2135,8430-2/00,"Seguridade social obrigatória",2134,4265,4266,2013-02-26 01:03:55.481832,2013-02-26 01:04:43.245592
2136,P,"EDUCAÇÃO",,4271,4360,2013-02-26 01:03:55.484949,2013-02-26 01:04:43.58107
2137,85,"EDUCAÇÃO",2136,4272,4359,2013-02-26 01:03:55.489574,2013-02-26 01:04:43.577153
2138,85.1,"Educação infantil e ensino fundamental",2137,4273,4286,2013-02-26 01:03:55.493876,2013-02-26 01:04:43.314911
2139,85.11-2,"Educação infantil - creche",2138,4274,4277,2013-02-26 01:03:55.498497,2013-02-26 01:04:43.289829
2140,8511-2/00,"Educação infantil - creche",2139,4275,4276,2013-02-26 01:03:55.502285,2013-02-26 01:04:43.283453
2141,85.12-1,"Educação infantil - pré-escola",2138,4278,4281,2013-02-26 01:03:55.508222,2013-02-26 01:04:43.301001
2142,8512-1/00,"Educação infantil - pré-escola",2141,4279,4280,2013-02-26 01:03:55.599552,2013-02-26 01:04:43.297215
2143,85.13-9,"Ensino fundamental",2138,4282,4285,2013-02-26 01:03:55.606709,2013-02-26 01:04:43.311921
2144,8513-9/00,"Ensino fundamental",2143,4283,4284,2013-02-26 01:03:55.610529,2013-02-26 01:04:43.308857
2145,85.2,"Ensino médio",2137,4287,4292,2013-02-26 01:03:55.615957,2013-02-26 01:04:43.340586
2146,85.20-1,"Ensino médio",2145,4288,4291,2013-02-26 01:03:55.62302,2013-02-26 01:04:43.33133
2147,8520-1/00,"Ensino médio",2146,4289,4290,2013-02-26 01:03:55.627401,2013-02-26 01:04:43.326914
2148,85.3,"Educação superior",2137,4293,4306,2013-02-26 01:03:55.631258,2013-02-26 01:04:43.38145
2149,85.31-7,"Educação superior - graduação",2148,4294,4297,2013-02-26 01:03:55.637471,2013-02-26 01:04:43.352262
2150,8531-7/00,"Educação superior - graduação",2149,4295,4296,2013-02-26 01:03:55.641356,2013-02-26 01:04:43.349099
2151,85.32-5,"Educação superior - graduação e pós-graduação",2148,4298,4301,2013-02-26 01:03:55.646299,2013-02-26 01:04:43.363882
2152,8532-5/00,"Educação superior - graduação e pós-graduação",2151,4299,4300,2013-02-26 01:03:55.651061,2013-02-26 01:04:43.36081
2153,85.33-3,"Educação superior - pós-graduação e extensão",2148,4302,4305,2013-02-26 01:03:55.656853,2013-02-26 01:04:43.375302
2154,8533-3/00,"Educação superior - pós-graduação e extensão",2153,4303,4304,2013-02-26 01:03:55.660565,2013-02-26 01:04:43.370796
2155,85.4,"Educação profissional de nível técnico e tecnológico",2137,4307,4316,2013-02-26 01:03:55.667013,2013-02-26 01:04:43.433594
2156,85.41-4,"Educação profissional de nível técnico",2155,4308,4311,2013-02-26 01:03:55.671425,2013-02-26 01:04:43.413583
2157,8541-4/00,"Educação profissional de nível técnico",2156,4309,4310,2013-02-26 01:03:55.808294,2013-02-26 01:04:43.407089
2158,85.42-2,"Educação profissional de nível tecnológico",2155,4312,4315,2013-02-26 01:03:55.813672,2013-02-26 01:04:43.429394
2159,8542-2/00,"Educação profissional de nível tecnológico",2158,4313,4314,2013-02-26 01:03:55.82182,2013-02-26 01:04:43.423154
2160,85.5,"Atividades de apoio à educação",2137,4317,4324,2013-02-26 01:03:55.830469,2013-02-26 01:04:43.463928
2161,85.50-3,"Atividades de apoio à educação",2160,4318,4323,2013-02-26 01:03:55.840774,2013-02-26 01:04:43.460388
2162,8550-3/01,"Administração de caixas escolares",2161,4319,4320,2013-02-26 01:03:55.850353,2013-02-26 01:04:43.451652
2163,8550-3/02,"Atividades de apoio à educação, exceto caixas escolares",2161,4321,4322,2013-02-26 01:03:55.854907,2013-02-26 01:04:43.456346
2164,85.9,"Outras atividades de ensino",2137,4325,4358,2013-02-26 01:03:55.858841,2013-02-26 01:04:43.573767
2165,85.91-1,"Ensino de esportes",2164,4326,4329,2013-02-26 01:03:55.865417,2013-02-26 01:04:43.474939
2166,8591-1/00,"Ensino de esportes",2165,4327,4328,2013-02-26 01:03:55.870285,2013-02-26 01:04:43.472034
2167,85.92-9,"Ensino de arte e cultura",2164,4330,4339,2013-02-26 01:03:55.874834,2013-02-26 01:04:43.511891
2168,8592-9/01,"Ensino de dança",2167,4331,4332,2013-02-26 01:03:55.879128,2013-02-26 01:04:43.484851
2169,8592-9/02,"Ensino de artes cênicas, exceto dança",2167,4333,4334,2013-02-26 01:03:55.886266,2013-02-26 01:04:43.492416
2170,8592-9/03,"Ensino de música",2167,4335,4336,2013-02-26 01:03:55.890254,2013-02-26 01:04:43.503801
2171,8592-9/99,"Ensino de arte e cultura não especificado anteriormente",2167,4337,4338,2013-02-26 01:03:55.894981,2013-02-26 01:04:43.50864
2172,85.93-7,"Ensino de idiomas",2164,4340,4343,2013-02-26 01:03:55.899195,2013-02-26 01:04:43.523954
2173,8593-7/00,"Ensino de idiomas",2172,4341,4342,2013-02-26 01:03:55.905036,2013-02-26 01:04:43.520884
2174,85.99-6,"Atividades de ensino não especificadas anteriormente",2164,4344,4357,2013-02-26 01:03:55.90923,2013-02-26 01:04:43.570461
2175,8599-6/01,"Formação de condutores",2174,4345,4346,2013-02-26 01:03:55.913314,2013-02-26 01:04:43.530533
2176,8599-6/02,"Cursos de pilotagem",2174,4347,4348,2013-02-26 01:03:55.918701,2013-02-26 01:04:43.536125
2177,8599-6/03,"Treinamento em informática",2174,4349,4350,2013-02-26 01:03:55.922543,2013-02-26 01:04:43.543062
2178,8599-6/04,"Treinamento em desenvolvimento profissional e gerencial",2174,4351,4352,2013-02-26 01:03:55.928617,2013-02-26 01:04:43.552668
2179,8599-6/05,"Cursos preparatórios para concursos",2174,4353,4354,2013-02-26 01:03:55.934631,2013-02-26 01:04:43.560862
2180,8599-6/99,"Outras atividades de ensino não especificadas anteriormente",2174,4355,4356,2013-02-26 01:03:55.938715,2013-02-26 01:04:43.567044
2181,Q,"SAÚDE HUMANA E SERVIÇOS SOCIAIS",,4361,4476,2013-02-26 01:03:55.940811,2013-02-26 01:04:44.070234
2182,86,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA",2181,4362,4475,2013-02-26 01:03:55.946668,2013-02-26 01:04:44.067107
2183,86.1,"Atividades de atendimento hospitalar",2182,4363,4370,2013-02-26 01:03:55.950877,2013-02-26 01:04:43.613458
2184,86.10-1,"Atividades de atendimento hospitalar",2183,4364,4369,2013-02-26 01:03:55.956048,2013-02-26 01:04:43.610469
2185,8610-1/01,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",2184,4365,4366,2013-02-26 01:03:55.959792,2013-02-26 01:04:43.592367
2186,8610-1/02,"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências",2184,4367,4368,2013-02-26 01:03:55.965872,2013-02-26 01:04:43.607077
2187,86.2,"Serviços móveis de atendimento a urgências e de remoção de pacientes",2182,4371,4382,2013-02-26 01:03:55.970434,2013-02-26 01:04:43.64951
2188,86.21-6,"Serviços móveis de atendimento a urgências",2187,4372,4377,2013-02-26 01:03:55.975006,2013-02-26 01:04:43.632558
2189,8621-6/01,"UTI móvel",2188,4373,4374,2013-02-26 01:03:55.978889,2013-02-26 01:04:43.62461
2190,8621-6/02,"Serviços móveis de atendimento a urgências, exceto por UTI móvel",2188,4375,4376,2013-02-26 01:03:55.982509,2013-02-26 01:04:43.629599
2191,86.22-4,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",2187,4378,4381,2013-02-26 01:03:55.989006,2013-02-26 01:04:43.644065
2192,8622-4/00,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",2191,4379,4380,2013-02-26 01:03:55.993128,2013-02-26 01:04:43.640726
2193,86.3,"Atividades de atenção ambulatorial executadas por médicos e odontólogos",2182,4383,4400,2013-02-26 01:03:55.997286,2013-02-26 01:04:43.710336
2194,86.30-5,"Atividades de atenção ambulatorial executadas por médicos e odontólogos",2193,4384,4399,2013-02-26 01:03:56.001166,2013-02-26 01:04:43.704237
2195,8630-5/01,"Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos",2194,4385,4386,2013-02-26 01:03:56.007961,2013-02-26 01:04:43.665511
2196,8630-5/02,"Atividade médica ambulatorial com recursos para realização de exames complementares",2194,4387,4388,2013-02-26 01:03:56.014952,2013-02-26 01:04:43.670454
2197,8630-5/03,"Atividade médica ambulatorial restrita a consultas",2194,4389,4390,2013-02-26 01:03:56.020463,2013-02-26 01:04:43.675928
2198,8630-5/04,"Atividade odontológica",2194,4391,4392,2013-02-26 01:03:56.028631,2013-02-26 01:04:43.681361
2199,8630-5/06,"Serviços de vacinação e imunização humana",2194,4393,4394,2013-02-26 01:03:56.032994,2013-02-26 01:04:43.686845
2200,8630-5/07,"Atividades de reprodução humana assistida",2194,4395,4396,2013-02-26 01:03:56.038607,2013-02-26 01:04:43.691968
2201,8630-5/99,"Atividades de atenção ambulatorial não especificadas anteriormente",2194,4397,4398,2013-02-26 01:03:56.044036,2013-02-26 01:04:43.698011
2202,86.4,"Atividades de serviços de complementação diagnóstica e terapêutica",2182,4401,4434,2013-02-26 01:03:56.049235,2013-02-26 01:04:43.876553
2203,86.40-2,"Atividades de serviços de complementação diagnóstica e terapêutica",2202,4402,4433,2013-02-26 01:03:56.053563,2013-02-26 01:04:43.870115
2204,8640-2/01,"Laboratórios de anatomia patológica e citológica",2203,4403,4404,2013-02-26 01:03:56.058798,2013-02-26 01:04:43.722063
2205,8640-2/02,"Laboratórios clínicos",2203,4405,4406,2013-02-26 01:03:56.065741,2013-02-26 01:04:43.727032
2206,8640-2/03,"Serviços de diálise e nefrologia",2203,4407,4408,2013-02-26 01:03:56.069889,2013-02-26 01:04:43.731848
2207,8640-2/04,"Serviços de tomografia",2203,4409,4410,2013-02-26 01:03:56.076144,2013-02-26 01:04:43.736394
2208,8640-2/05,"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",2203,4411,4412,2013-02-26 01:03:56.08045,2013-02-26 01:04:43.743107
2209,8640-2/06,"Serviços de ressonância magnética",2203,4413,4414,2013-02-26 01:03:56.08569,2013-02-26 01:04:43.74932
2210,8640-2/07,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",2203,4415,4416,2013-02-26 01:03:56.089969,2013-02-26 01:04:43.769578
2211,8640-2/08,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",2203,4417,4418,2013-02-26 01:03:56.094809,2013-02-26 01:04:43.77371
2212,8640-2/09,"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos",2203,4419,4420,2013-02-26 01:03:56.099443,2013-02-26 01:04:43.786486
2213,8640-2/10,"Serviços de quimioterapia",2203,4421,4422,2013-02-26 01:03:56.104192,2013-02-26 01:04:43.791382
2214,8640-2/11,"Serviços de radioterapia",2203,4423,4424,2013-02-26 01:03:56.109169,2013-02-26 01:04:43.796964
2215,8640-2/12,"Serviços de hemoterapia",2203,4425,4426,2013-02-26 01:03:56.115513,2013-02-26 01:04:43.801753
2216,8640-2/13,"Serviços de litotripsia",2203,4427,4428,2013-02-26 01:03:56.120405,2013-02-26 01:04:43.812889
2217,8640-2/14,"Serviços de bancos de células e tecidos humanos",2203,4429,4430,2013-02-26 01:03:56.126687,2013-02-26 01:04:43.822491
2218,8640-2/99,"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente",2203,4431,4432,2013-02-26 01:03:56.131618,2013-02-26 01:04:43.863154
2219,86.5,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",2182,4435,4454,2013-02-26 01:03:56.136817,2013-02-26 01:04:44.001637
2220,86.50-0,"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",2219,4436,4453,2013-02-26 01:03:56.140708,2013-02-26 01:04:43.997089
2221,8650-0/01,"Atividades de enfermagem",2220,4437,4438,2013-02-26 01:03:56.148294,2013-02-26 01:04:43.941238
2222,8650-0/02,"Atividades de profissionais da nutrição",2220,4439,4440,2013-02-26 01:03:56.153123,2013-02-26 01:04:43.946216
2223,8650-0/03,"Atividades de psicologia e psicanálise",2220,4441,4442,2013-02-26 01:03:56.157722,2013-02-26 01:04:43.951209
2224,8650-0/04,"Atividades de fisioterapia",2220,4443,4444,2013-02-26 01:03:56.161951,2013-02-26 01:04:43.964279
2225,8650-0/05,"Atividades de terapia ocupacional",2220,4445,4446,2013-02-26 01:03:56.168519,2013-02-26 01:04:43.97211
2226,8650-0/06,"Atividades de fonoaudiologia",2220,4447,4448,2013-02-26 01:03:56.172761,2013-02-26 01:04:43.981271
2227,8650-0/07,"Atividades de terapia de nutrição enteral e parenteral",2220,4449,4450,2013-02-26 01:03:56.177382,2013-02-26 01:04:43.989064
2228,8650-0/99,"Atividades de profissionais da área de saúde não especificadas anteriormente",2220,4451,4452,2013-02-26 01:03:56.185592,2013-02-26 01:04:43.993664
2229,86.6,"Atividades de apoio à gestão de saúde",2182,4455,4460,2013-02-26 01:03:56.189635,2013-02-26 01:04:44.018854
2230,86.60-7,"Atividades de apoio à gestão de saúde",2229,4456,4459,2013-02-26 01:03:56.200022,2013-02-26 01:04:44.014509
2231,8660-7/00,"Atividades de apoio à gestão de saúde",2230,4457,4458,2013-02-26 01:03:56.206375,2013-02-26 01:04:44.0114
2232,86.9,"Atividades de atenção à saúde humana não especificadas anteriormente",2182,4461,4474,2013-02-26 01:03:56.210313,2013-02-26 01:04:44.063647
2233,86.90-9,"Atividades de atenção à saúde humana não especificadas anteriormente",2232,4462,4473,2013-02-26 01:03:56.216197,2013-02-26 01:04:44.060601
2234,8690-9/01,"Atividades de práticas integrativas e complementares em saúde humana",2233,4463,4464,2013-02-26 01:03:56.220468,2013-02-26 01:04:44.031111
2235,8690-9/02,"Atividades de bancos de leite humano",2233,4465,4466,2013-02-26 01:03:56.225438,2013-02-26 01:04:44.041143
2236,8690-9/03,"Atividades de acupuntura",2233,4467,4468,2013-02-26 01:03:56.229435,2013-02-26 01:04:44.04684
2237,8690-9/04,"Atividades de podologia",2233,4469,4470,2013-02-26 01:03:56.236582,2013-02-26 01:04:44.051233
2238,8690-9/99,"Outras atividades de atenção à saúde humana não especificadas anteriormente",2233,4471,4472,2013-02-26 01:03:56.240412,2013-02-26 01:04:44.056158
2239,87,"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",,4477,4514,2013-02-26 01:03:56.243371,2013-02-26 01:04:44.19214
2240,87.1,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares",2239,4478,4495,2013-02-26 01:03:56.247792,2013-02-26 01:04:44.1294
2241,87.11-5,"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",2240,4479,4490,2013-02-26 01:03:56.252374,2013-02-26 01:04:44.112708
2242,8711-5/01,"Clínicas e residências geriátricas",2241,4480,4481,2013-02-26 01:03:56.256886,2013-02-26 01:04:44.083914
2243,8711-5/02,"Instituições de longa permanência para idosos",2241,4482,4483,2013-02-26 01:03:56.264415,2013-02-26 01:04:44.091092
2244,8711-5/03,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",2241,4484,4485,2013-02-26 01:03:56.269609,2013-02-26 01:04:44.097639
