44604100;CONTRIBUIÇÕES;A;REGISTRA O VALOR DAS DESPESAS COM TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS A TÍTULO DE DESPESAS ÀS QUAIS NÃO CORRESPONDA CONTRAPRESTAÇÃO DIRETA EM BENS E SERVIÇOS E NÃO SEJA REEMBOLSÁVEL PELO RECEBEDOR, INCLUSIVE AS DESTINADAS A ATENDER A DESPESAS DE MANUTENÇÃO DE  OUTRAS ENTIDADES DE DIREITO PÚBLICO OU PRIVADO, OBSERVADO O DISPOSTO  NA LEGISLAÇÃO VIGENTE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44609900;OUTROS INVESTIMENTOS A CLASSIFICAR;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS COM FINS LUCRATIVOS PARA ATENDER  A DESPESAS COM OUTROS INVESTIMENTOS NÃO CLASSIFICÁVEIS NOS ELEMENTOS ANTERIORES;;;;;;;;;;;;;;;;;;;;;;;;;;;
33319200;DESPESAS DE EXERCÍCIOS ANTERIORES;A;INCLUSÃO  - ATUALIZAÇÃO DA PORTARIA 163 EM 25.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
44710400;CONTRATAÇÃO POR TEMPO DETERMINADO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM REMUNERAÇÃO DE PESSOAL CIVIL, CONTRATADO POR TEMPO DETERMINADO PARA ATENDER  NECESSIDADE  TEMPORÁRIA DE EXCEPCIONAL INTERESSE PÚBLICO, INCLUSIVE OBRIGAÇÕES PATRONAIS E OUTRAS DESPESAS VARIÁVEIS, QUANDO FOR O CASO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44711400;DIÁRIAS - PESSOAL CIVIL - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS DO PESSOAL CIVIL DE ALIMENTAÇÃO, POUSADA E LOCOMOÇÃO URBANA, QUE SE DESLOQUE DE SUA SEDE EM OBJETO DE SERVIÇO  DE CARÁTER EVENTUAL OU TRANSITÓRIO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44712000;AUXÍLIO FINANCEIRO A PESQUISADORES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM AUXÍLIO  FINANCEIRO A PESQUISADORES, INDIVIDUAL OU COLETIVAMENTE, EXCETO  NA  CONDIÇÃO  DE ESTUDANTE, NO DESENVOLVIMENTO DE PESQUISAS CIENTÍFICAS E TECNOLÓGICAS, NAS SUAS MAIS DIVERSAS MODALIDADES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713000;MATERIAL DE CONSUMO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM  MATERIAL DE CONSUMO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713300;PASSAGENS E DESPESAS COM LOCOMOÇÃO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS CORRENTES COM AQUISIÇÃO DE PASSAGENS, TAXAS DE EMBARQUE, SEGUROS, FRETAMENTO,LOCAÇÃO OU USO DE VEÍCULOS PARA TRANSPORTE DE PESSOAS E MUDANÇAS EM OBJETO DE SERVIÇO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713500;SERVIÇOS DE CONSULTORIA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM SERVIÇOS DE CONSULTORIA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713600;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM  REMUNERAÇÃO DE SERVIÇOS DE NATUREZA EVENTUAL PRESTADA POR PESSOA FÍSICA SEM VINCULO EMPREGATÍCIO. ;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713700;LOCAÇÃO DE MÃO-DE-OBRA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM LOCAÇÃO DE MÃO-DE-OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44713900;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44714100;CONTRIBUIÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS DESPESAS COM TRANSFERÊNCIAS A CONSÓRCIOS A TÍTULO DE DESPESAS ÀS QUAIS NÃO CORRESPONDA CONTRA-  PRESTAÇÃO DIRETA EM BENS E SERVIÇOS E NÃO SEJA REEMBOLSÁVEL PELO RECEBEDOR, INCLUSIVE AS DESTINADAS A ATENDER A DESPESAS DE MANUTENÇÃO DE  OUTRAS ENTIDADES DE DIREITO PÚBLICO OU PRIVADO, OBSERVADO O DISPOSTO  NA LEGISLAÇÃO VIGENTE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44714200;AUXÍLIOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS DESPESAS COM TRANSFERÊNCIAS A CONSÓRCIOS A TÍTULO DE DESPESAS DESTINADAS A ATENDER  INVESTIMENTOS OU INVERSÕES FINANCEIRAS DE OUTRAS ESFERAS DE GOVERNO OU DE ENTIDADES PRIVADAS SEM FINS LUCRATIVOS, OBSERVADO, RESPECTIVAMENTE,O DISPOSTO NOS ARTIGOS 25 E 26 DA LEI COMPLEMENTAR N. 101, DE 2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715100;OBRAS E INSTALAÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OBRAS EM ANDAMENTO, BENFEITORIAS E INSTALAÇÕES QUE SEJAM INCORPORÁVEIS AO IMÓVEL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715191;OBRAS EM ANDAMENTO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OBRAS EM ANDAMENTO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715192;INSTALAÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM INSTALAÇÕES QUE SEJAM INCORPORÁVEIS OU INERENTES AO IMÓVEL, TAIS COMO: ELEVADORES,  APARELHAGEM PARA AR-CONDICIONADO CENTRAL E OUTROS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715193;BENFEITORIAS EM PROPRIEDADES DE TERCEIROS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM BENFEITORIAS EM PROPRIEDADES DE TERCEIROS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715199;OUTRAS OBRAS E INSTALAÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OUTRAS OBRAS E INSTALAÇÕES, NÃO CLASSIFICÁVEIS NOS SUBITENS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719202;EQUIPAMENTOS E MATERIAL PERMANENTE - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM EQUIPAMENTOS E MATERIAL PERMANENTE, CONSIGNADOS A EXERCÍCIOS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715200;EQUIPAMENTOS E MATERIAL PERMANENTE - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS REALIZADAS COM AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS QUE, EM RAZÃO DA UTILIZAÇÃO, NÃO PERCAM A IDENTIDADE FÍSICA E CONSTITUAM MEIO PARA A PRODUÇÃO DE OUTROS BENS OU SERVIÇOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719201;OBRAS E INSTALAÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OBRAS E INSTALAÇÕES CONSIGNADOS A EXERCÍCIOS ANTERIORES, ENGLOBANDO TODOS OS SUBITENS  REFERENTES A ESSE ELEMENTO DE DESPESA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715206;APARELHOS E EQUIPAMENTOS DE COMUNICAÇÃO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS   COM   TODO   MATERIAL    CONSIDERADO PERMANENTE, PORTÁTIL OU TRANSPORTÁVEL, DE USO EM COMUNICAÇÕES, QUE NÃO SE INCORPOREM EM INSTALAÇÕES, VEÍCULOS DE QUALQUER ESPÉCIE,  AERONAVES OU EMBARCAÇÕES.                              ;;;;;;;;;;;;;;;;;;;;;;;;;;;
44919199;OUTRAS SENTENÇAS JUDICIAIS - INTRA-ORÇAMENTÁRIO;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM OUTRAS SENTENÇAS JUDICIAIS NÃO CLASIFICÁVEIS NOS SUBITENS ANTERIORES, OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715212;APARELHOS E UTENSÍLIOS DOMÉSTICOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM AQUISIÇÃO DE ELETRODOMÉSTICOS EM GERAL E UTENSÍLIOS, COM DURABILIDADE SUPERIOR A DOIS ANOS, UTILIZADOS EM SERVIÇOS DOMÉSTICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715218;COLEÇÕES E MATERIAIS BIBLIOGRÁFICOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM  COLEÇÕES  BIBLIOGRÁFICAS DE OBRAS CIENTÍFICAS, ROMÂNTICAS, CONTOS E DOCUMENTÁRIOS HISTÓRICOS  E  OUTROS, MAPOTECAS,  DICIONÁRIOS  PARA  USO  EM   BIBLIOTECAS,   ENCICLOPÉDIAS, PERIÓDICOS ENCADERNADOS PARA USO EM BIBLIOTECA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715232;MÁQUINAS E EQUIPAMENTOS GRÁFICOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  TODAS  AS  MÁQUINAS,  APARELHOS  EQUIPAMENTOS UTILIZADOS EM REPROGRAFIA OU ARTES GRÁFICAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33320000;EXECUÇÃO ORÇAMENTÁRIA DELEGADA A ESTADOS E AO DISTRITO FEDERAL;S;INCLUSÃO - PORTARIA CONJUNTA STN/SOF N. 02/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715233;EQUIPAMENTOS PARA ÁUDIO, VÍDEO E FOTO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM AQUISIÇÃO DE EQUIPAMENTOS DE  FILMAGEM, GRAVAÇÃO E REPRODUÇÃO DE SONS E IMAGENS, BEM COMO  OS  ACESSÓRIOS DE DURABILIDADE SUPERIOR A DOIS ANOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715234;MÁQUINAS, UTENSÍLIOS E EQUIPAMENTOS  DIVERSOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  TODAS  AS  MÁQUINAS,  APARELHOS  EQUIPAMENTOS QUE NÃO ESTEJAM ENQUADRADOS NOS DEMAIS GRUPOS ESPECÍFICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715235;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  TODAS  AS  MÁQUINAS,  APARELHOS  EQUIPAMENTOS  UTILIZADOS  EM  PROCESSAMENTO DE DADOS  DE  QUALQUER NATUREZA, EXCETO QUANDO FOR AQUISIÇÃO DE PEÇAS DESTINADAS A  REPOSIÇÃO DIRETAMENTE AO EQUIPAMENTO OU MESMO PARA ESTOQUE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715236;MÁQUINAS, INSTALAÇÕES E UTENSÍLIOS DE  ESCRITÓRIO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  TODAS  AS  MÁQUINAS,  APARELHOS  E UTENSÍLIOS  UTILIZADOS  EM  ESCRITÓRIO  E  DESTINADOS  AO  AUXILIO  DO TRABALHO ADMINISTRATIVO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715239;EQUIPAMENTOS E UTENSÍLIOS HIDRÁULICOS E ELÉTRICOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM EQUIPAMENTOS DESTINADOS A INSTALAÇÃO, CONSERVAÇÃO E MANUTENÇÃO DE SISTEMAS HIDRÁULICOS E ELÉTRICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715242;MOBILIÁRIO EM GERAL - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O  VALOR  DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  MOVEIS  DESTINADOS  AO  USO  OU DECORAÇÃO INTERIOR DE AMBIENTES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715244;OBRAS DE ARTE E PEÇAS PARA EXPOSIÇÃO - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  OBJETOS  DE  VALOR  ARTÍSTICO  HISTÓRICO DESTINADOS A DECORAÇÃO OU EXPOSIÇÃO EM GERAL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715246;SEMOVENTES E EQUIPAMENTOS DE MONTARIA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM  ANIMAIS  PARA  TRABALHO, PRODUÇÃO, REPRODUÇÃO OU EXPOSIÇÃO E EQUIPAMENTOS DE MONTARIA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715248;VEÍCULOS DIVERSOS  - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O  VALOR  DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  VEÍCULOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715251;PEÇAS NÃO INCORPORÁVEIS A IMÓVEIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM MATERIAIS EMPREGADOS  EM  IMÓVEIS  E QUE POSSAM SER REMOVIDOS OU RECUPERADOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715252;VEÍCULOS DE TRAÇÃO MECÂNICA - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM VEÍCULOS DE TRAÇÃO MECÂNICA.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715257;ACESSÓRIOS PARA AUTOMÓVEIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM ACESSÓRIOS PARA AUTOMÓVEIS QUE POSSAM SER DESINCORPORADOS, SEM PREJUÍZO DOS MESMOS,  PARA  APLICAÇÃO  EM OUTRO VEÍCULO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44715299;OUTROS MATERIAIS PERMANENTES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O  VALOR  DAS  TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS  COM  MATERIAIS  E  EQUIPAMENTOS  NÃO CONTEMPLADOS EM SUBITENS ESPECÍFICOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44716100;AQUISIÇÃO DE IMÓVEIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM AQUISIÇÃO DE IMÓVEIS NECESSÁRIOS A REALIZAÇÃO DE OBRAS, CONFORME PARÁGRAFO 4º DO ARTIGO 12 DA LEI 4230/64;;;;;;;;;;;;;;;;;;;;;;;;;;;
44716101;EDIFÍCIOS - REALIZAÇÃO DE OBRAS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM AQUISIÇÃO DE EDIFÍCIOS CONSIDERADOS NECESSÁRIOS A REALIZAÇÃO DE OBRAS, CONFORME PARÁGRAFO 4º DO ARTIGO 12 DA LEI 4230/64.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44716103;TERRENOS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS DE CAPITAL COM TERRENOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44716199;OUTRAS AQUISIÇÕES DE BENS IMÓVEIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OUTROS BENS IMÓVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719100;SENTENÇAS JUDICIAIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA APROPRIAÇÕES DAS DESPESAS COM SENTENÇAS JUDICIAIS CONFORME CUMPRIMENTO DO ART. 100 E SEUS PARÁGRAFOS DA CONSTITUIÇÃO FEDERAL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44501400;DIÁRIAS - CIVIL;A;INCLUSÃO  - ATUALIZAÇÃO DA PORTARIA 163 EM 25.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719299;OUTRAS DESPESAS DE EXERCÍCIOS ANTERIORES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM OUTRAS DESPESAS  DE EXERCÍCIOS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719300;INDENIZAÇÕES E RESTITUIÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA APROPRIAÇÕES DAS DESPESAS COM RESSARCIMENTOS  DEVIDOS POR ÓRGÃOS E ENTIDADES A QUALQUER TÍTULO, INCLUSIVE NO CASO   DEVOLUÇÃO DE TRIBUTOS, EXCLUSIVE AS INDENIZAÇÕES TRABALHISTAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719301;INDENIZAÇÕES - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA  O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PARA DESPESAS COM INDENIZAÇÕES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44719900;OUTROS INVESTIMENTOS A CLASSIFICAR - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS PARA ATENDER  A DESPESAS COM OUTROS INVESTIMENTOS NÃO CLASSIFICÁVEIS NOS ELEMENTOS ANTERIORES;;;;;;;;;;;;;;;;;;;;;;;;;;;
44800000;TRANSFERÊNCIAS AO EXTERIOR;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS TRANSFERÊNCIAS AO EXTERIOR PARA ATENDER DESPESAS COM INVESTIMENTOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
44804100;CONTRIBUIÇÕES;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS AO EXTERIOR A TÍTULO DE DESPESAS ÀS QUAIS NÃO CORRESPONDA CONTRAPRESTAÇÃO DIRETA EM BENS E SERVIÇOS E NÃO SEJA REEMBOLSÁVEL PELO RECEBEDOR, INCLUSIVE AS DESTINADAS A ATENDER A DESPESAS DE MANUTENÇÃO DE OUTRAS ENTIDADES DE DIREITO PÚBLICO OU PRIVADO, OBSERVADO O DISPOSTO NA LEGISLAÇÃO VIGENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
44804200;AUXÍLIOS;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS AO EXTERIOR PARA ATENDER  DESPESAS DE INVESTIMENTOS OU INVERSÕES FINANCEIRAS DE OUTRAS ESFERAS DE GOVERNO OU DE ENTIDADES PRIVADAS SEM FINS LUCRATIVOS, OBSERVADO, RESPECTIVAMENTE, O DISPOSTO NOS ARTIGOS 25 E 26 DA LEI COMPLEMENTAR N. 101, DE 2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
44805100;OBRAS E INSTALAÇÕES;A;REGISTRA O VALOR DAS DESPESAS COM TRANSFERÊNCIAS AO EXTERIOR A TÍTULO DE DESPESAS COM ESTUDOS E PROJETOS;   INICIO, PROSSEGUIMENTO E CONCLUSÃO DE OBRAS; PAGAMENTO DE PESSOAL TEMPORÁRIO NÃO PERTENCENTE AO QUADRO DA ENTIDADE E NECESSÁRIO A REALIZAÇÃO DAS MESMAS; PAGAMENTO DE OBRAS CONTRATADAS; INSTALAÇÕES QUE SEJAM  INCORPORÁVEIS OU INERENTES AO IMÓVEL;;;;;;;;;;;;;;;;;;;;;;;
44805200;EQUIPAMENTOS E MATERIAL PERMANENTE;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS AO EXTERIOR PARA ATENDER A DESPESAS  COM AQUISIÇÃO DE AERONAVES; APARELHOS DE MEDIÇÃO; APARELHOS E EQUIPAMENTOS DE COMUNICAÇÃO; APARELHOS , EQUIPAMENTOS E UTENSÍLIOS MÉDICO, ODONTOLÓGICO, LABORATORIAL E HOSPITALAR; APARELHOS E EQUIPAMENTOS PARA ESPORTE E DIVERSÕES; APARELHOS E UTENSÍLIOS DOMÉSTICOS; ARMAMENTOS; COLEÇÕES E MATERIAIS BIBLIOGRÁFICOS; EMBARCAÇÕES, EQUIPAMENTOS DE MANOBRA E PATRULHAMENTO; EQUIPAMENTOS DE MANOBBRA E PATRULHAMENTO; EQUIPAMENTOS DE PROTEÇÃO, SEGURANÇA, SOCORRO E SOBREVIVÊNCIA; INSTRUMENTOS MUSICAISE ARTÍSTICOS; MÁQUINAS, APARELHOS E EQUIPAMENTOS DE USO INDUSTRIAL; MÁQUINAS, APARELHOS E EQUIPAMENTOS GRÁFICOS E EQUIPAMENTOS DIVERSOS; MÁQUINAS, APARELHOS E UTENSÍLIOS DE ESCRITÓRIO; MÁQUINAS; FERRAMENTAS E UTENSÍLIOS DE OFICINA; MÁQUINAS, TRATORES E EQUIPAMENTOS AGRÍCOLAS, RODOVIÁRIOS E DE MOVIMENTAÇÃO DE CARGA; MOBILIÁRIO EM GERAL; OBRAS DE ARTE E PEÇAS PARA MUSEU; SEMOVENTES; VEÍCULOS DIVERSOS; VEÍCULOS FERROVIÁRIOS; VEÍCULOS RODOVIÁRIOS; OUTROS MATERIAIS PERMANENTES;;;
44809900;OUTROS INVESTIMENTOS A CLASSIFICAR;A;REGISTRA O VALOR DAS TRANSFERÊNCIAS AO EXTERIOR PARA ATENDER  A DESPESAS COM OUTROS INVESTIMENTOS NÃO CLASSIFICÁVEIS NOS ELEMENTOS ANTERIORES;;;;;;;;;;;;;;;;;;;;;;;;;;;
44900000;APLICAÇÕES DIRETAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS DESPESAS COM INVESTIMENTOS APLICADAS  DIRETAMENTE PELA UNIDADE ORÇAMENTÁRIA, DOS CRÉDITOS A ELA ALOCADOS ;;;;;;;;;;;;;;;;;;;;;;;;;;;
44900400;CONTRATAÇÃO POR TEMPO DETERMINADO;A;REPRESENTA O SOMATÓRIO  DOS VALORES DAS DESPESAS COM A CONTRATAÇÃO DE PESSOAL POR TEMPO DETERMINADO PARA ATENDER A NECESSIDADE TEMPORÁRIA DE EXCEPCIONAL INTERESSE PÚBLICO, DE ACORDO COM LEGISLAÇÃO ESPECÍFICA DE CADA ENTE DA FEDERAÇÃO, INCLUSIVE OBRIGAÇÕES PATRONAIS E OUTRAS DESPESAS VARIÁVEIS, QUANDO FOR O CASO ;;;;;;;;;;;;;;;;;;;;;;;;;;;
44901400;DIÁRIAS - PESSOAL CIVIL;A;REPRESENTA O SOMATÓRIO DOS VALORES PARA COBERTURA DE  DESPESAS DE ALIMENTAÇÃO, POUSADA E LOCOMOÇÃO URBANA, COM O SERVIDOR PÚBLICO ESTATUTÁRIO OU CELETISTA QUE SE DESLOCAR DE SUA SEDE EM OBJETO DE SERVIÇO,  EM CARATER EVENTUAL OU TRANSITÓRIO, ENTENDIDO COMO SEDE O MUNICÍPIO ONDE A REPARTIÇÃO ESTIVER INSTALADA E ONDE O SERVIDOR TIVER EXERCÍCIO EM CARÁTER PERMANENTE;;;;;;;;;;;;;;;;;;;;;;;;;;;
