code;specification;kind;docket;status;;;
79321601;RECEITA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DO PRINCIPAL DA RECEITA DE DÍVIDA ATIVA, PELO NÃO PAGAMENTO DE OUTRAS CONTRIBUIÇÕES NÃO CLASSIFICADAS NOS ITENS ANTERIORES, NO TRANSCURSO DO PRAZO EXIGÍVEL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79329900;RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS - INTRA-ORÇAMENTÁRIAS;S; REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE  RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS, NÃO CLASSIFICADAS NOS ITENS ANTERIORES., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79329901;RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS ? PRINCIPAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DO PRINCIPAL DA RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA DE OUTRAS RECEITAS NÃO CLASSIFICADAS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79900000;RECEITAS CORRENTES DIVERSAS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO DENOMINAÇÃO RESERVADA A CLASSIFICAÇÃO DE RECEITAS QUE NÃO SE IDENTIFIQUEM COM AS ESPECIFICAÇÕES ANTERIORES, MEDIANTE A CRIAÇÃO DE CONTA COM TÍTULO APROPRIADO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79900200;RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS - INTRA-ORÇAMENTÁRIAS;S; REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DECORRENTE DE CUSTAS DO PROCESSO DE APURAÇÃO, INSCRIÇÃO E COBRANÇA DE DÍVIDA ATIVA, BEM COMO PELA DEFESA JUDICIAL PAGA PELO DEVEDOR DA AÇÃO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79900202;RECEITA DE ÔNUS DE SUCUMBÊNCIA - INTRA-ORÇAMENTÁRIAS;A; REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA ADVINDA DE SENTENÇA CONDENATÓRIA PAGA PELO VENCIDO AO VENCEDOR REFERENTE ÀS DESPESAS QUE ANTECIPOU. (LEI Nº 5.869, DE 11/01/73, ART. 20)., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79900300;RECEITA DECORRENTE DE ALIENAÇÃO DE BENS APREENDIDOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DAS RECEITAS GERADAS PELA ALIENAÇÃO DE MERCADORIAS, OBJETO DA PENA DE PERDIMENTO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
79900301;RECEITA DE LEILÕES DE MERCADORIAS APREENDIDAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE LEILÃO DE MERCADORIAS APREENDIDAS PELOS ÓRGÃOS FISCALIZADORES, OBJETO DE PERDIMENTO EM FAVOR DA UNIÃO, ESTADO OU MUNICÍPIO. O PRODUTO DA ARRECADAÇÃO TEM A SEGUINTE DESTINAÇÃO: 60% AO FUNDO ESPECIAL DE DESENVOLVIMENTO E APERFEIÇOAMENTO DAS ATIVIDADES DE FISCALIZAÇÃO ? FUNDAF, E 40% AO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - MINISTÉRIO DA PREVIDÊNCIA E ASSISTÊNCIA SOCIAL, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
79900400;PRODUTOS DE DEPÓSITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR) - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA DECORRENTE DO PRODUTO DE DEPÓSITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR) SENDO ORIGINÁRIA DA EXTINÇÃO DE CONTRATOS DE DEPÓSITO REGULAR E VOLUNTÁRIO DE BENS  DE QUALQUER ESPÉCIE POR RESCISÃO DE PRAZO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79909600;RECEITA DE VARIAÇÃO CAMBIAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA RELATIVA ÀS DIFERENÇAS, PARA MAIOR, DE CÂMBIO OCORRIDAS EM DEPÓSITOS BANCÁRIOS OU TRANSFERÊNCIAS DE RECURSOS FINANCEIROS EM MOEDA ESTRANGEIRA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79909800;DESCONTOS OBTIDOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA AUFERIDA POR DESCONTOS OBTIDOS EM OPERAÇÕES COMERCIAIS, ORIUNDOS NORMALMENTE DE PAGAMENTOS ANTECIPADOS DE DUPLICATAS DE FORNECEDORES E DE OUTROS TÍTULOS, BEM COMO REGISTRA OS DESCONTOS OBTIDOS PELO RPPS.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
79909900;OUTRAS RECEITAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DAS DEMAIS RECEITAS CORRENTES NÃO ENQUADRADAS  NOS  ITENS ANTERIORES.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
80000000;RECEITAS DE CAPITAL - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA CATEGORIA ECONÔMICA QUE COMPREENDE AS OPERAÇÕES DE CRÉDITO, ALIENAÇÃO DE BENS, AMORTIZAÇÃO DE EMPRÉSTIMOS, TRANSFERÊNCIAS DE CAPITAL E OUTRAS.DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL .;A;;;
81000000;OPERAÇÕES DE CREDITO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA DECORRENTE DA COLOCAÇÃO DE TÍTULOS PÚBLICOS OU DE EMPRÉSTIMOS OBTIDOS JUNTO A ENTIDADES ESTATAIS OU PARTICULARES INTERNAS OU EXTERNAS.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81100000;OPERAÇÕES DE CRÉDITO INTERNAS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DECORRENTES DA COLOCAÇÃO NO MERCADO INTERNO DE TÍTULOS PÚBLICOS, OU DE EMPRÉSTIMOS OBTIDOS JUNTO A ENTIDADES ESTATAIS OU PARTICULARES.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81110000;TÍTULOS  DE RESPONSABILIDADE DO GOVERNO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA DECORRENTE DA COLOCAÇÃO, NO  MERCADO INTERNO, DE TÍTULOS DO GOVERNO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81110100;TÍTULOS - REFINANCIAMENTO DA DÍVIDA PÚBLICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR O VALOR DA ARRECADAÇÃO DA RECEITA PROVENIENTE DA COLOCAÇÃO NO  MERCADO INTERNO DE TÍTULOS DO GOVERNO-REFINANCIAMENTO DA DÍVIDA PÚBLICA, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81110300;TÍTULOS - OUTRAS APLICAÇÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DE RECEITA COM OS TÍTULOS DE RESPONSABILIDADE DO GOVERNO  - OUTRAS APLICAÇÕES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140000;OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS RECEITAS PROVENIENTES DE OPERAÇÕES CONTRATUAIS INTERNAS DECORRENTES DE FINANCIAMENTOS OU EMPRÉSTIMOS, INCLUSIVE  ARRENDAMENTO MERCANTIL, OU CONCESSÃO DE QUALQUER GARANTIA QUE REPRESENTE COMPROMISSO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140100;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE EDUCAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS A PROGRAMAS DE EDUCAÇÃO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140200;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SAUDE - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS A PROGRAMAS DE SAÚDE., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140300;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SANEAMENTO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS E PROGRAMAS DE SANEANENTO., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140500;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MODERNIZAÇÃO DA ADMINISTRAÇÃO PÚBLICA - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS A PROGRAMAS DE MODERNIZAÇÃO DA MÁQUINA PÚBLICA., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140600;OPERAÇÕES DE CRÉDITO INTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS PARA REFINANCIAMENTO DA DÍVIDA CONTRATUAL., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81140700;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE MORADIA POPULAR - INTRA-ORÇAMENTÁRIAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS A PROGRAMAS DE MORADIA POPULAR., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81149900;OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS - CONTRATUAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS CONTRATUAIS., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
81190000;OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO COM OUTRAS OPERAÇÕES DE CRÉDITO INTERNAS. CLASSIFICAM-SE NESTA CONTA QUAISQUER RECEITAS PROVENIENTES DE  OPERAÇÕES DE CRÉDITO OBTIDAS PELO GOVERNO NO MERCADO INTERNO, EXCETO AQUELAS ORIGINÁRIAS DA VENDA DE TÍTULOS DA DÍVIDA PÚBLICA.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82000000;ALIENAÇÃO DE BENS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA DECORRENTE DA ALIENAÇÃO DE BENS  MÓVEIS E IMÓVEIS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82100000;ALIENAÇÃO DE BENS MÓVEIS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DE ALIENAÇÃO DE  BENS MÓVEIS TAIS: COMO TÍTULOS, MERCADORIAS, BENS INSERVÍVEIS OU  DESNECESSÁRIOS E OUTROS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82110000;ALIENAÇÃO DE TÍTULOS MOBILIÁRIOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA ARRECADADA COM A ALIENAÇÃO DE TÍTULOS E VALORES MOBILIÁRIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82110100;RECEITAS DE PRIVATIZAÇÕES - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA ARRECADADA COM A ALIENAÇÃO DE TÍTULOS E VALORES MOBILIÁRIOS, DECORRENTES DE PRIVATIZAÇÕES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82110101;RECEITAS BRUTAS DE PRIVATIZAÇÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  BRUTA COM ALIENAÇÕES DE TÍTULOS E VALORES, DECORRENTES DE PRIVATIZAÇÕES., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82110199;® DEDUÇÕES DAS RECEITAS DE PRIVATIZAÇÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DE  DEDUÇÕES CORRIDAS NA ARRECADAÇÃO DE RECEITAS DE PRIVATIZAÇÕES., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82119900;ALIENAÇÃO DE OUTROS TÍTULOS MOBILIÁRIOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM A ALIENAÇÃO DE OUTROS TÍTULOS MOBILIÁRIOS.(CONTA DO RPPS)., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82120000;ALIENAÇÃO DE ESTOQUES - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA PROVENIENTE DA VENDA DE ESTOQUES PÚBLICOS OU PRIVADOS, EM CONSONÂNCIA COM A POLÍTICA AGRÍCOLA NACIONAL.., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82120300;ALIENAÇÃO DE ESTOQUES  COMERCIAIS E SOCIAIS - COMERCIALIZAÇÃO  - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE RECEITA PROVENIENTE DA VENDA DE PRODUTOS DESTINADOS A ATENDER PROGRAMAS DE ABASTECIMENTO ALIMENTAR, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS         ;A;;;
82120301;ALIENAÇÃO DE ESTOQUES DESTINADOS A PROGRAMAS SOCIAIS E INSTITUCIONAIS ? COMERCIALIZAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA PROVENIENTE DA VENDA DE PRODUTOS ALIMENTÍCIOS, HIGIENE E LIMPEZA, DESTINADOS AO ATENDIMENTO DE PROGRAMAS INSTITUCIONAIS DE ABASTECIMENTO ALIMENTAR, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82120302;ALIENAÇÃO DE ESTOQUES POR ATACADO ? COMERCIALIZAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA PROVENIENTE DA VENDA DE PRODUTOS DIVERSOS, DE CARÁTER EMERGENCIAL, OBJETO DE PARCERIAS COM ENTIDADES PÚBLICAS OU PRIVADAS, PARA ATENDER A PROGRAMAS ASSISTENCIAIS NA ÁREA ALIMENTAR, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82120303;ALIENAÇÃO DE ESTOQUES ADQUIRIDOS EM CONSIGNAÇÃO ? COMERCIALIZAÇÃO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITAS PROVENIENTES DA VENDA DE ESTOQUES COMERCIAIS E SOCIAIS DE PRODUTOS ADQUIRIDOS EM CONSIGNAÇÃO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82129900;OUTRAS ALIENAÇÕES DE ESTOQUES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DA RECEITA DE OUTRAS ALIENAÇÕES DE ESTOQUES NÃO ENQUADRADAS NOS ITENS ANTERIORES., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82140000;ALIENAÇÃO DE ANIMAIS REPRODUTORES E MATRIZES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM A ALIENAÇÃO DE ANIMAIS  REPRODUTORES E MATRIZES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82190000;ALIENAÇÃO DE OUTROS BENS MÓVEIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM ALIENAÇÃO DE OUTROS BENS  MÓVEIS QUE NÃO SE ENQUADRAM NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82200000;ALIENAÇÃO DE BENS IMÓVEIS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DE ALIENAÇÃO DE  BENS IMÓVEIS, RESIDENCIAIS OU NÃO DE PROPRIEDADE DOS MUNICÍPIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82220000;PRODUTO DE ALIENAÇÕES - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DAS RECEITAS ORIUNDAS DA ALIENAÇÃO DE DOMÍNIO ÚTIL OU PLENO DE IMÓVEIS. DOS MUNICÍPIOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82240000;ALIENAÇÃO DE IMÓVEIS RURAIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA ORIUNDA DA ALIENAÇÃO DE  IMÓVEIS RURAIS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82250000;ALIENAÇÃO DE IMÓVEIS URBANOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA ORIUNDA DA ALIENAÇÃO DE  IMÓVEIS URBANOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
82290000;ALIENAÇÃO DE OUTROS BENS IMÓVEIS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO COM ALIENAÇÃO DE OUTROS BENS  IMÓVEIS NÃO ENQUADRADOS NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83000000;AMORTIZAÇÕES DE EMPRÉSTIMOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA RELATIVA A AMORTIZAÇÃO DE  EMPRÉSTIMOS CONCEDIDOS EM TÍTULOS E CONTRATOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83001000;AMORTIZAÇÃO DE EMPRÉSTIMOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DE RECEITA DE RENEGOCIAÇÃO DA DÍVIDA PÚBLICA COM FINALIDADE DE REFINANCIAR A PARCELA DA DÍVIDA, JUNTO AOS BANCOS PRIVADOS ESTRANGEIROS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83002000;AMORTIZAÇÃO PROVENIENTE DA EXECUÇÃO DE GARANTIA ? OPERAÇÕES DE CRÉDITO - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA PROVENIENTE DA EXECUÇÃO DE GARANTIA DE OPERAÇÕES DE CRÉDITO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
83002001;AMORTIZAÇÃO PROVENIENTE DA EXECUÇÃO DE GARANTIA ? OPERAÇÕES DE CRÉDITO INTERNAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA PROVENIENTE DA EXECUÇÃO DE GARANTIA DE OPERAÇÕES DE CRÉDITO INTERNAS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;A;;;
83003000;AMORTIZAÇÃO DE EMPRÉSTIMOS - MUNICÍPIOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DAS RECEITAS PROVENIENTES DA AMORTIZAÇÃO DE EMPRÉSTIMOS AOS MUNICÍPIOS., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83004000;AMORTIZAÇÃO DE EMPRÉSTIMOS -  REFINANCIAMENTO DE  DÍVIDAS DE MÉDIO E LONGO PRAZO - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DA ARRECADAÇÃO DA RECEITA RESULTANTE DA AMORTIZAÇÃO DE FINANCIAMENTO E REFINANCIAMENTO DE EMPRÉSTIMOS A  MÉDIO E  LONGO PRAZO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83007000;OUTRAS AMORTIZAÇÕES DE EMPRÉSTIMOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE   RECEITA PROVENIENTE DE PAGAMENTO DE PARCELAS DE OUTROS EMPRÉSTIMOS, FINANCIAMENTO E REFINANCIAMENTO QUE NÃO SE  ENQUADRAM NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83007001;AMORTIZAÇÃO DE EMPRÉSTIMOS ? EM TÍTULOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DOS RECURSOS RECEBIDOS COMO AMORTIZAÇÃO DE EMPRÉSTIMOS EM TÍTULOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
95000000;® FUNDEB;S;REPRESENTA O SOMATÓRIO DAS DEDUÇÕES DE RECEITAS ORÇAMENTÁRIAS PARA O FUNDEB;A;;;
83007002;AMORTIZAÇÃO DE EMPRÉSTIMOS ? EM CONTRATOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DECORRENTE DE AMORTIZAÇÃO EM CONTRATOS DE FINANCIAMENTO CELEBRADOS ENTRE A UNIÃO E AS UNIDADES DA FEDERAÇÃO, OU ENTRE OS ENTES DA FEDERAÇÃO, ESTANDO A UNIÃO AUTORIZADA A RECEBER BENS, DIREITOS E AÇÕES. OS ESTADOS PODERÃO UTILIZAR OS CRÉDITOS NÃO REPASSADOS PELA UNIÃO, RELATIVOS À ATUALIZAÇÃO MONETÁRIA DO IPI - EXPORTAÇÃO., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83008000;AMORTIZAÇÃO DE FINANCIAMENTOS - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA PROVENIENTE DE RETORNOS DE  REFINANCIAMENTOS DA DIVIDA INTERNA DE  MUNICÍPIOS, BEM COMO DE SUAS AUTARQUIAS, FUNDAÇÕES PÚBLICAS E EMPRESAS NAS QUAIS DETENHAM, DIRETA OU INDIRETAMENTE, O CONTROLE ACIONÁRIO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83008001;AMORTIZAÇÕES FINANCIAMENTO DE BENS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DECORRENTE DE AMORTIZAÇÃO DE BENS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83008002;AMORTIZAÇÕES DE FINANCIAMENTOS DE PROJETOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO  DA RECEITA DECORRENTE DE AMORTIZAÇÃO DE PROJETOS, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
83009900;AMORTIZAÇÕES DE FINANCIAMENTOS DIVERSOS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA PROVENIENTE DE PAGAMENTO DE PARCELAS DE OUTROS EMPRÉSTIMOS, FINANCIAMENTO E REFINANCIAMENTO QUE NÃO SE  ENQUADRAM NOS ITENS ANTERIORES, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
84000000;TRANSFERÊNCIAS DE CAPITAL - INTRA-ORÇAMENTÁRIAS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS TRANSFERÊNCIAS DE CAPITAL PARA OUTRA ESFERA DE GOVERNO (INTERGOVERNAMENTAIS), INSTITUIÇÕES PRIVADAS, AO EXTERIOR E/OU PESSOAS, TENDO  POR FINALIDADE CONCORRER PARA A FORMAÇÃO DE UM BEM DE CAPITAL, ESTANDO VINCULADAS À CONSTITUIÇÃO OU AQUISIÇÃO DO MESMO, DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
84600000;TRANSFERÊNCIA DE OUTRAS INSTITUIÇÕES PÚBLICAS - INTRA-ORÇAMENTÁRIAS;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DE OUTRAS INSTITUIÇÕES PÚBLICAS., DECORRENTE DE OPERAÇÕES INTRA-ORÇAMENTÁRIAS;A;;;
